字段名称,数据类型,显示顺序,栏位名称,表或者视图名称,ID
ProcessName,nvarchar,10,工序,V_APS_ProcessMaterialHistory,38106
MaterialName,nvarchar,10,物料名称,V_APS_Report2,15368
OverTime,decimal,10,加班时长,V_APS_OrganizeWorkingTimesDetail,24463
DemandDay,datetime,10,要求齐料(最早),V_APS_DeliveryDataDetail,26232
ReducedValue,nvarchar,10,条件,Dev_ColorConfig,21838
TotalPrice,decimal,10,金额,V_WMS_DeliveryPlanForNewByNO,6288
TotalPrice,real,10,金额,V_WMS_ReceiptDetailByNO,6275
ModifyedOn,datetime,10,更新时间,V_APS_MaterialForSpecial,5981
Unit,varchar,10,单位,V_WMS_Stock,4137
Spec,nvarchar,10,规格,V_APS_OrderPicking,3956
Required,bit,10,必填,V_DictionaryField,739
Remark1,nvarchar,10,底部备注,Dev_Dictionary,346
Remark2,nvarchar,10,操作,APS_InterfaceSAPOutput,39168
PurchaseQty,decimal,10,总需求(含损耗),V_APS_MaterialBalancePlan,38513
Status,int,10,状态,V_APS_DayPlanForPlanName,38539
Status,int,10,状态,V_APS_MOPlanStep4V2,38607
ViewSort,int,10,排序,V_Dev_Organize,38974
MaterialName,nvarchar,10,物料名称,APS_ToolingRegister_JDY,39870
Extend6,varchar,10,备选物料,V_APS_MaterialBOM,39739
TotalWorkHours,decimal,10,总工时,V_APS_Report41,41472
OweQty,decimal,10,欠数,V_APS_SalesOrderBom,41757
ModifiedByName,nvarchar,10,修改姓名,APS_AssessmentMachine,41602
IsScheduling,varchar,10,是否排产,V_PWS_ProcessMaterial,44510
ProcessPartName,nvarchar,10,工段,V_APS_ProcessPartMaterial2,44255
ProcessPartName,nvarchar,10,工段名称,APS_ProcessPartMaterialImport,44230
ProcessPartName,nvarchar,10,工段名称,V_APS_ProcessPartMaterial,44201
OutOrganizeName,nvarchar,10,调出组织,V_APS_LineAttendanceDetail,43663
ERPStatus,nvarchar,10,ERP状态,V_APS_OrderWarning,43671
TotalAbsenteeismPeoples,int,10,旷工,V_APS_SalesOrderDetailDeliver3Total,43808
OrganizeName,nvarchar,10,所属组织,V_APS_LineAttendance,43617
WeekAttendanceOverTimes,decimal,10,平日加班工时,V_APS_SchedulingOutByOrder,43831
ProcessPartName,nvarchar,10,工段名称,APS_ProcessPartMaterial,44162
MonthDifferenceRace,numeric,10,差异率,V_APS_OrderForCheck,44043
CreatedByName,nvarchar,10,创建姓名,MES_RouteReport,44055
Month1Forecast,decimal,10,1月预测,V_APS_SalesOrderDetailPlanLine,44093
SurplusQty,decimal,10,采购申请,V_APS_MaterialOrg,41803
SurplusQty,decimal,10,采购申请,V_APS_PrepareView6,41917
ActualTime,decimal,10,实测工时,V_APS_ProcessMaterialError,42546
Assessor,nvarchar,10,考核人,Dev_PositionExamRecord,42801
CreatedOn,datetime,10,创建日期,V_Dev_PositionDetail,42844
ReportQty,decimal,10,MES报工,V_APS_PrepareView4,43639
Assessor,nvarchar,10,考核人,V_Dev_PositionExamRecord,42883
LevelPath,varchar,10,层级,V_APS_Report32,43012
Qty,decimal,10,订单数,V_APS_Report14,45866
SumOpenCreAmount,int,10,当月产值,V_APS_Report18,46546
FormQty,decimal,10,齐套数,V_APS_Report1,46728
CreatedBy,varchar,10,创建账号,MES_OrderRouteReport,46910
DailyQty,decimal,10,当日MES产出,V_APS_PrepareView5,47445
CompletionQty,decimal,10,入库,V_APS_MOPlanStep5,47293
DefaultLineID,int,10,生产线,V_APS_OrderPlanChange,47095
DetailInfo,nvarchar,10,计划明细,V_APS_OrderPlanMaterialForm,48208
Spec,nvarchar,10,物料描述,V_APS_ProcessPlanHistoryForWeek3,48221
Qty,decimal,10,订单数量,V_APS_OrderForPrepare3,47894
CreatedOn,datetime,10,提交时间,V_APS_Report24,47546
StockQtyAll,decimal,10,库存数,V_APS_OrderForPrepare,47817
PCB,varchar,10,PCB板,V_APS_OrderForPrepare2,47812
SalesOrderNo,varchar,11,销售订单,V_APS_Report21,42971
ConfirmedQty,decimal,11,确认数量,V_APS_ProductionReportMt,42516
Code,varchar,11,物料编码,V_APS_POSummary,42199
Spec,nvarchar,11,规格型号,V_APS_MaterialForecast,44348
QPA,decimal,11,用量,V_APS_MaterialForecastForm,44392
Spec,nvarchar,11,规格型号,V_APS_ProcessMaterialPartError,44427
Voltage,nvarchar,11,老化电压,APS_ProductAgingCondition_JDY,39775
Extend1,varchar,11,交互系统,APS_InterfaceSAP,39113
ApplyCheckMan,nvarchar,11,报检人,APS_ProductCheck_JDY,39345
Spec,nvarchar,11,规格型号,V_APS_MaterialMaintain,21516
APSDemandDay,datetime,11,送货日期,V_APS_DeliveryDataDetail,26256
MaterialName,nvarchar,11,物料名称,V_APS_MOPlanStep1V12,24763
ItemCode,varchar,11,物料编码,APS_DeliveryData,25228
StockQty,decimal,11,库存,V_APS_Report17,14950
MaterialName,nvarchar,11,物料名称,V_APS_MOPlanStep4,13799
Spec,nvarchar,11,物料规格,V_APS_OrderPrepareReport,13762
SalesOrderNo,varchar,11,销售订单,V_APS_SalesOrderDetailALL,12405
StockQtyAll,decimal,11,库存汇总,V_APS_MaterialBalanceTotalHistory,38065
DeliveryDate,datetime,11,订单交期,V_APS_SalesOrderDetailDelivery,36903
ViewSort,int,11,顺序,V_APS_ProcessPlanForSchedinng,36266
StockInDate,datetime,11,最新入库日期,V_APS_Report19,36668
SignleCapacity,decimal,11,人均产能,V_APS_MOPlanStep4V9,36819
ERPID,varchar,11,ERPID,APS_ManualForecastDetail,37931
Modifyedon1,datetime,11,需要日期,V_APS_MaterialLadderLossConfig,37172
CreatedBy,varchar,11,创建账号,APS_ProcessMaterialHistory,38019
ProcessGroupName,nvarchar,11,订单工艺,V_APS_OrderInfo,27643
PCDayCapacity,decimal,11,日产能,APS_ProcessPlan,35924
PCDayCapacity,decimal,11,日产能,V_APS_ProcessPlan,36245
ProcessName,nvarchar,11,工序,V_APS_MOPlanStep1V10,36101
APSDeliveryReplyEndDate,datetime,11,交货完成(计算),V_APS_SalesOrderDeliveryReplyInfo,35245
MaterialName,nvarchar,11,物料描述,V_APS_Report49,35531
SuplierCode,varchar,11,代码,V_APS_DeliveryRule,25198
HistoryOweQty,decimal,11,历史需求,V_APS_DeliveryData2,26645
ModifiedByName,nvarchar,11,维护人员,V_APS_LineAttendanceDetail,21625
Extend16,nvarchar,11,物料编码,V_APS_OrderRework,24173
Qty,decimal,11,工单数,V_APS_Report10,23721
Remark2,nvarchar,11,默认编辑,Dev_Dictionary,347
IsKey,bit,11,主键,V_DictionaryField,734
Qty,real,11,数量,V_APS_OrderPicking,3944
ProcessName,nvarchar,11,工序名称,V_APS_Process,3137
TotalPrices,float,11,总金额,V_WMS_ReceiptDetailByNO,6276
TotalPrices,decimal,11,总金额,V_WMS_DeliveryPlanForNewByNO,6289
TotalHours,decimal,11,总工时,V_APS_OrganizeWorkingTimesDetail,8449
Price,decimal,11,单价,V_MES_OrderOutputPersonsForAuditHour,7886
Price,decimal,11,单价,V_MES_OrderOutputPersonsForAudit,7706
Price,decimal,11,单价,V_MES_OrderOutputPersonsForGroup,7754
Price,decimal,11,单价,V_PWS_WJProcessMaterial,9966
StockQty,decimal,11,库存,V_APS_OrderPlanMaterialForm,9076
Seconds,decimal,11,标准工时,V_APS_ProcessMaterialError,9710
ModifiedByName,nvarchar,11,修改姓名,APS_InterfaceSAPOutputField,39184
Status,int,11,状态,APS_InterfaceSAPInput,39131
Spec,nvarchar,11,规格型号,APS_ToolingRegister_JDY,39872
CustomerName,nvarchar,11,客户名称,V_APS_Report60,39919
DemandQty,decimal,11,预测需求,V_APS_Report45,40368
Explain,varchar,11,解析,V_APS_SalesOrderBom,41758
CustomerCode,varchar,11,客户代码,V_APS_NewProductTrial,40644
CustomerName,nvarchar,11,客户,V_APS_QualityAbnormalityCase,40681
ProductCode,varchar,11,产品编号,APS_TempChangeRequest,40619
Month1Actual,decimal,11,1月下单,V_APS_SalesOrderDetailPlanLine,44094
ModifiedBy,varchar,11,修改账号,MES_RouteReport,44056
WeekendAttendanceOverTimes,decimal,11,周末加班工时,V_APS_SchedulingOutByOrder,43832
TotalRestPeoples,int,11,休息,V_APS_SalesOrderDetailDeliver3Total,43809
SalesOrderNo,varchar,11,销售订单,V_APS_SalesOrderWarning,42036
OnloadQty,decimal,11,采购在途,V_APS_MaterialOrg,41804
OnloadQty,decimal,11,采购在途,V_APS_PrepareView6,41912
ModifyedOn,datetime,11,修改日期,V_Dev_PositionDetail,42845
EfficiencyRate,decimal,11,效率值,V_Dev_PositionExamRecord,42887
ConfirmedQty,decimal,11,确认数量,V_APS_PrepareView4,43640
OutOrganizeID,int,11,调出组织,V_APS_LineAttendance,43608
TotalUnCompletionQty,decimal,11,工单未入库,V_APS_Report33,43158
TotalUnCompletionQty,decimal,11,工单未入库,V_APS_PrepareView26,43362
StencilNO,varchar,11,钢网,V_APS_OrderForPrepare2,47813
Extend16,nvarchar,11,群组,V_APS_OrderPlanMaterialFormList,47767
StockQty,decimal,11,结余库存数,V_APS_OrderForPrepare,47731
DemandQty,decimal,11,需求数,V_APS_ProcessPlanHistoryForWeek3,48222
PlanQty,decimal,11,计划数,V_APS_MOPlanStep5,47294
LeaveDate1,datetime,11,离职时间,V_Dev_AccountEmployee,47433
ConfirmQty,decimal,11,当日确认产出,V_APS_PrepareView5,47448
CreatedByName,nvarchar,11,创建姓名,MES_OrderRouteReport,46911
FormRate8,varchar,11,齐套率,V_APS_MOPlanStep4V11,46488
FormCount,int,11,齐料项,V_APS_Report1,45334
MaterialSubstitute,nvarchar,11,BOM替代料,V_APS_Report36,45242
TotalOweQty,decimal,12,总欠数,V_APS_Report17,45595
TotalHours,decimal,12,出勤工时,V_APS_ProductionReportMt,44122
DemandQty,decimal,12,物料需求,V_APS_MaterialForecastForm,44394
CustomerName,nvarchar,12,客户名称,APS_ProductCheck_JDY,39338
InterfaceName,varchar,12,接口名称,APS_InterfaceSAP,39094
AllOnload,decimal,12,在途在制汇总,V_APS_MaterialBalancePlan,38495
OrderNo,varchar,12,生产单号,V_APS_ProcessPlanForSchedinng,9202
Qty,decimal,12,数量,V_APS_MOPlanStep1V12,24652
ItemName,nvarchar,12,物料名称,APS_DeliveryData,25229
ProcessName,nvarchar,12,工序,V_APS_MOPlanStep4,13801
Code,varchar,12,物料编码,V_APS_OrderPlanMaterialFormByItem1,28563
DocNo,varchar,12,收货单号,V_APS_OrderInStock,29371
Code,varchar,12,物料编码,V_APS_Report50,37246
StartDate,datetime,12,计划开始,APS_ManualForecastDetail,37932
ReplyCount,int,12,评估次数,V_APS_SalesOrderDeliveryReplyInfo,36826
CompletionDate,datetime,12,完工日期,V_APS_SalesOrderDetailDelivery,36902
ProducedQty,decimal,12,已报工,V_APS_Report19,36655
CreatedByName,nvarchar,12,创建姓名,APS_ProcessMaterialHistory,38020
StandardPeoples1,int,12,直接人数,V_APS_ProcessMaterialHistory,38101
ERPID,varchar,12,ERPID,APS_OrganizeDemandOrder,38187
Extend10,nvarchar,12,属性,V_APS_MaterialBOM,29931
OrderNo,varchar,12,生产单号,V_APS_DeliveryDataDetail,33393
SyncRate,int,12,同步频率,Dev_Dictionary,33460
Qty,decimal,12,订单数,V_APS_SalesOrderBom,35232
IsUsable,int,12,供需平衡计算,V_WMS_Stock,34617
PCStartDate,datetime,12,指定日期,V_APS_ProcessPlan,36246
NoWorkHours,bit,12,忽略工时,V_APS_ProcessPlan,36243
StandardPeoples,decimal,12,标准人数,V_APS_MOPlanStep4V9,36081
NoWorkHours,bit,12,忽略工时,APS_ProcessPlan,35922
Qty,decimal,12,工单数,V_APS_MOPlanStep1V2,35945
OweQty,decimal,12,需求合计,V_APS_DeliveryData2,26644
ProcessName,nvarchar,12,工序,V_APS_Report10,23833
ModifyedOn,datetime,12,维护时间,V_APS_LineAttendanceDetail,21627
SourceOrderNo,varchar,12,销售单,V_APS_OrderPlanMaterialFormList,11328
OncheckQty,decimal,12,质检,V_APS_OrderPlanMaterialForm,10465
Price,decimal,12,单价,PWS_ProcessMaterial,6968
Price,decimal,12,单价,PWS_ProcessPrice,6982
TotalPeoples,int,12,组织人数,V_APS_OrganizeWorkingTimesDetail,38705
Status,int,12,状态,APS_InterfaceSAPOutput,39160
MaterialType,nvarchar,12,物料类型,APS_ToolingRegister_JDY,39871
Spec,nvarchar,12,规格,V_APS_Report49,39607
Remark1,nvarchar,12,判定,V_APS_AssessmentHR,41647
Codes,nvarchar,12,无答复交期,V_APS_MaterialForecast,44747
Status,int,12,单别,APS_ProcessPartName,44175
ModifiedByName,nvarchar,12,修改姓名,MES_RouteReport,44057
Month2Forecast,decimal,12,2月预测,V_APS_SalesOrderDetailPlanLine,44095
TotalOutPeoples,int,12,借出,V_APS_SalesOrderDetailDeliver3Total,43810
SourceOrderNo,varchar,12,销售订单,V_APS_OrderWarning,43672
MonthAttendanceTimes,decimal,12,月总工时,V_APS_SchedulingOutByOrder,43833
PositionLevelStr,nvarchar,12,岗位,V_APS_LineAttendance,43616
EfficiencyScore,decimal,12,效率分(40分),V_Dev_PositionExamRecord,42888
AverageTime,decimal,12,平均时间,V_APS_ProcessMaterialError,42548
NoSchedulingWeek,bit,12,不排,V_APS_MOPlanStep2V10,44948
UnFormCount,int,12,欠料项,V_APS_Report1,45335
AlternativeCode,varchar,12,替代料编码,V_APS_Report36,45113
Qty,decimal,12,工单数,V_APS_MOPlanStep2V1,44814
ModifiedBy,varchar,12,修改账号,MES_OrderRouteReport,46912
TotalPeoples,int,12,生产人数,V_APS_PrepareView5,47450
IssuedQty,decimal,12,已发料,V_APS_ProcessPlanHistoryForWeek3,48223
StockAndOnloadQty,decimal,12,结余库存+在途,V_APS_OrderForPrepare,47816
MaterialName,nvarchar,13,物料名称,V_APS_POSummary,42256
Amount1,decimal,13,库存金额,V_APS_MaterialBalanceTotalHistory,42364
Name,nvarchar,13,员工姓名,V_APS_LineAttendanceDetailByMonth,43999
Extend4,nvarchar,13,产品名称,APS_SalesOrder_JDY,39490
OrderNo,varchar,13,生产单号,V_APS_OrderInStock,40261
StockQtyAll,decimal,13,可用库存汇总,V_APS_MaterialBalancePlan,38484
Code,varchar,13,物料编码,V_APS_OrderBOMNew,4832
OrderNo,varchar,13,工单号,V_APS_OrderPlanMaterialFormList,9660
MaterialName,nvarchar,13,物料描述,V_APS_Order,655
OrderNo,varchar,13,工单号,V_APS_MOPlanStep2V10,23236
FixedDay,int,13,提前期,V_APS_MaterialMaintain,21559
Spec,nvarchar,13,规格,APS_DeliveryData,25230
LineNum,varchar,13,行号,V_APS_Report21,25578
PlanQty,decimal,13,计划数,V_APS_MOPlanStep1V12,24771
LineNum,int,13,行号,V_APS_SalesOrderDetailALL,12906
Code,varchar,13,物料编码,V_APS_PO,13967
OnloadQty,decimal,13,在途,V_APS_Report17,14971
UnIssuedQty1,decimal,13,生产需求,V_APS_OrderPrepareReport,16125
MaterialName,nvarchar,13,物料描述,V_APS_OrderPlanMaterialFormByItem1,28564
IsMating,int,13,APS齐套计算,V_WMS_Stock,28538
POOweQty,decimal,13,分配送货,V_APS_DeliveryData2,27512
DataSource,nvarchar,13,数据来源,Dev_Dictionary,33459
POPeriod,int,13,采购周期,V_APS_MaterialBOM,29928
TotalPeoples,int,13,组织人数,V_APS_MOPlanStep4V9,36028
NoScheduling,bit,13,不排,APS_ProcessPlan,35923
PlanQty,decimal,13,计划数,V_APS_MOPlanStep1V2,35929
Code,varchar,13,物料编码,V_APS_Orderfinish,36125
NoScheduling,bit,13,不排,V_APS_ProcessPlan,36244
Extend14,nvarchar,13,物料分组,V_APS_Report42,35281
ReqQty,decimal,13,所需数量,V_APS_Report49,35532
POPeriod,int,13,采购周期,V_APS_SalesOrderBom,35213
MaterialName,nvarchar,13,物料名称,V_APS_Report46,34751
StartDate,datetime,13,开始,APS_OrganizeDemandOrder,38188
ModifiedBy,varchar,13,修改账号,APS_ProcessMaterialHistory,38021
ActualDeliveryDate,date,13,订单实际交期,V_APS_SalesOrderDetailDelivery,37908
AllUnIssuedQty,decimal,13,需求汇总,V_APS_MaterialBalanceHistory,38045
OweProducedQty,decimal,13,未完成数,V_APS_Report19,36656
Remark1,nvarchar,13,不达成原因,V_APS_Report19,36605
ReplyStatus,varchar,13,更新状态,V_APS_SalesOrderDeliveryReplyInfo,36827
EndDate,datetime,13,计划完成,APS_ManualForecastDetail,37933
Spec,nvarchar,13,规格型号,V_APS_Report39,19199
IsAdd,bit,13,新增,V_DictionaryField,19211
PlanQty,decimal,13,计划数,V_APS_MOPlanStep1V10,22403
ProcessCount,int,13,已关联,V_APS_Process,3153
Status,int,13,状态,V_APS_ProcessGroupInfo,3264
PODocs,varchar,13,在途采购单,V_APS_OrderPlanMaterialForm,11334
Price,decimal,13,单价,V_APS_Material2,4766
Price,decimal,13,单价,V_APS_Material2,5132
Price,decimal,13,单价,V_PWS_ProcessPriceMaterial,7014
InterfaceDescription,nvarchar,13,接口描述,APS_InterfaceSAP,39095
ModifyedOn,datetime,13,修改日期,APS_InterfaceSAPOutputField,39186
OweQty,decimal,13,欠数,V_APS_Report45,40370
Department,nvarchar,13,工装所属,APS_ToolingRegister_JDY,39798
Extend4,nvarchar,13,产品名称,V_APS_SalesOrderDetail_JDY,39434
Temperature,nvarchar,13,老化温度,APS_ProductAgingCondition_JDY,39776
SyncDatetime,datetime,13,同步日期,APS_ProductAgingCondition_JDY,39769
Remark2,nvarchar,13,备注,V_APS_AssessmentHR,41648
Remark1,nvarchar,13,判定,V_APS_AssessmentMachine,41668
Code,varchar,13,物料编码,V_APS_Report57,41126
ProductName,nvarchar,13,产品名称,APS_TempChangeRequest,40620
MaterialName,nvarchar,13,机种,V_APS_QualityAbnormalityCase,40699
OrderNo,varchar,13,生产单号,V_APS_NewProductTrial,40645
ERPID,varchar,13,ERP主键ID,APS_NewProductTrial,40535
ERPID,varchar,13,ERP主键ID,APS_QualityAbnormalityCase,40570
TotalInPeoples,int,13,调入,V_APS_SalesOrderDetailDeliver3Total,43813
Month2Actual,decimal,13,2月下单,V_APS_SalesOrderDetailPlanLine,44096
AdjustmentSuggestion,varchar,13,后续预测调整建议,V_APS_OrderForCheck,44044
CodesDate,nvarchar,13,最迟答复交期(前三),V_APS_MaterialForecast,44748
PlanQty,decimal,13,计划数,V_APS_MOPlanStep1V9,44751
Extend9,varchar,13,物料类型,V_APS_Report59,44668
PlanQty,decimal,13,计划数,V_APS_MOPlanStep2V1,44796
LineNum,varchar,13,行号,V_APS_SalesOrderWarning,41987
ProcessCapacity,decimal,13,工序标准小时产能,V_APS_ProcessMaterialError,42549
ProcessCapacity,decimal,13,标准产能,V_APS_ProductionReportMt,42455
CreatedByName,nvarchar,13,创建姓名,V_Dev_AccountEmployee,42815
DiffNumber,decimal,13,差异数,V_APS_PrepareView26,42732
QualityRate,decimal,13,品质值,V_Dev_PositionExamRecord,42889
DiffNumber,decimal,13,差异数,V_APS_Report33,43046
PCDeliveryDate,datetime,13,计划交期,V_APS_OrderForPrepare2,47806
StockBeforeAllocQty,decimal,13,分配前库存+在途,V_APS_OrderForPrepare,47732
ModifyedOn,datetime,13,更新时间,V_APS_Report24,47549
UnIssuedQty,decimal,13,未发料,V_APS_ProcessPlanHistoryForWeek3,48228
TotalHour,decimal,13,总生产用时,V_APS_PrepareView5,47451
ModifiedByName,nvarchar,13,修改姓名,MES_OrderRouteReport,46913
FormRate8,varchar,13,齐套率,V_APS_Report1,45378
OncheckQty,decimal,13,最新待检,V_APS_Report43,45284
Remark3,nvarchar,13,计划备注,V_APS_MOPlanStep4V11,46486
Code,varchar,13,物料编码,V_APS_Report56,46028
LineNum,varchar,13,行号,V_APS_Report47,46229
LineNum,nvarchar,14,行号,V_APS_OrderInStock,40243
E1,decimal,14,可用量1,V_APS_MaterialBalancePlan,38501
ProductCode,varchar,14,产品编码,V_APS_OrderPlanMaterialFormList,9655
Code,varchar,14,物料编码,V_APS_ProcessPlanForSchedinng,9203
Code,varchar,14,物料编码,V_APS_MOPlanStep2V10,23276
CompletionQty,decimal,14,入库,V_APS_MOPlanStep1V12,24706
ItemCode,varchar,14,物料编码,V_APS_DeliveryDataDetail,26226
OncheckQty,decimal,14,待检,V_APS_Report17,14966
PlanQty,decimal,14,排产数,V_APS_MOPlanStep4,13775
MaterialName,nvarchar,14,物料名称,V_APS_Report50,37248
ForeCastNo,varchar,14,预测单号,V_APS_Report60,33686
SignleCapacity,decimal,14,工序人均小时产能,V_APS_ProcessMaterialError,33718
Unit,varchar,14,单位,V_APS_SalesOrderBom,35217
WorkOrderTypeName,nvarchar,14,单据类型,V_APS_SalesOrderDeliveryReplyInfo,35249
MaterialName,nvarchar,14,品名,V_APS_Orderfinish,36126
ExpectTime,decimal,14,用时,V_APS_MOPlanStep4V9,36075
RemainQty,decimal,14,未清数量,V_APS_Report49,35550
SyncContent,nvarchar,14,底部同步提示文本,Dev_Dictionary,33462
GapQty,decimal,14,送货缺口,V_APS_DeliveryData2,27513
PODeliveryDate,varchar,14,分配送货,V_APS_OrderPlanMaterialForm,27963
Spec,nvarchar,14,物料规格,V_APS_OrderPlanMaterialFormByItem1,28605
ForeCastNo,varchar,14,单据编号,APS_ManualForecastDetail,37934
Capacity,decimal,14,标准产能(UPH),V_APS_Report19,36610
ERPID,varchar,14,ERP主键ID,APS_MaterialLadderLossRelated,36317
ERPID,varchar,14,ERP主键ID,APS_MaterialLadderLossConfig,36296
AllOnload,decimal,14,在途汇总,V_APS_MaterialBalanceHistory,38046
ModifiedByName,nvarchar,14,修改姓名,APS_ProcessMaterialHistory,38022
ERPID,varchar,14,ERP主键ID,APS_MaterialBalanceTotalHistory,38001
ERPID,varchar,14,ERP主键ID,APS_MaterialBalanceHistory,37974
EndDate,datetime,14,结束,APS_OrganizeDemandOrder,38189
StandardPeoples2,int,14,间接人数,V_APS_ProcessMaterialHistory,38102
Extend5,nvarchar,14,工单备注,V_APS_MOPlanStep4V11,18774
PlanQty,decimal,14,当日排产,V_APS_Report10,23811
Price,decimal,14,单价,V_APS_SalesOrderSetProduction,12319
Price,decimal,14,单价,APS_SalesOrderDetail,7155
ProcessCount,int,14,工序数,V_APS_ProcessGroup,3058
Capacity,decimal,14,标准小时产能,V_APS_ProcessMaterial,125
StockQty,decimal,14,库存数,V_WMS_Stock,1193
Spents,float,14,耗时（秒）,Dev_SysLog,969
Extend10,nvarchar,14,属性,V_APS_SalesPlanMaterial,39077
Remark1,nvarchar,14,类型,APS_InterfaceSAP,39106
MainERPID,varchar,14,,APS_QualityAbnormalityCase,40571
MainERPID,varchar,14,,APS_NewProductTrial,40536
ERPID,varchar,14,ERP主键ID,APS_ProcessPosition,40792
ERPID,varchar,14,ERP主键ID,Dev_PositionLevelMap,40837
ERPID,varchar,14,ERP主键ID,Dev_PositionAccountMap,40811
Remark2,nvarchar,14,方案,V_APS_AssessmentMachine,41669
ERPID,varchar,14,ERP主键ID,APS_AssessmentHR,41586
